Title,Corp,Condition,Location,Tag,Link
"프로그래밍(JAVA, Python) / 디자인 / OA 분야 강사 채용",(주)한국아이티전문학원,경력무관초대졸↑정규직·기간제,충북청주시 상당구,"Python, Java, C++, 웹개발, 빅데이터 외 수정일 22/09/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44031964
[LG그룹] BI/DW파트 데이터 엔지니어 채용,(주)비즈테크아이,경력 1~15년초대졸↑정규직·계약직,서울마포구,"Python, AWS, 빅데이터, 데이터엔지니어, 클라우드 외 수정일 22/10/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44182934
Business Analyst(2년 이상),(주)이제이엔,경력 3~8년학력무관정규직,서울전체,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42806488
알고리고에서 머신러닝 엔지니어를 모십니다,(주)알고리고,신입·경력대졸↑정규직·전문연구요원,서울강남구,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 등록일 22/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44084947
디지털헬스케어 플랫폼 AI 엔지니어 (병역특례 가능),(주)엑소시스템즈,신입·경력석사↑정규직,경기전체,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 수정일 22/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41472501
[월 280만이상 / 본사]BC카드 빅데이터 비즈니스지원 (SQL) 채용,에이스휴먼파워(주),경력무관학력무관파견직284 만원,서울중구,"Python, 빅데이터, QA/테스터, SE(시스템엔지니어), 네트워크 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44328508
[전문연구요원 가능] Machine Learning Researcher - Senior,세이지리서치(주),경력3년↑석사↑정규직,서울서초구,"Python, 빅데이터, Linux, 머신러닝, 딥러닝 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44271189
금융 보안 컨설턴트 영입,베스핀글로벌(주),경력5년↑초대졸↑정규직,서울서초구,"Python, Java, AWS, 보안컨설팅, 정보보안 외 수정일 22/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44169247
DBMS 기술지원 신입 및 경력사원 모집,(주)큐브리드,신입·경력대졸↑정규직,서울강남구,"Python, Java, Linux, DBA, 기술지원 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44329597
[네오위즈] 사내 및 서비스 보안 담당자 (경력),(주)네오위즈,경력 1~3년학력무관정규직,경기전체,"Python, 보안컨설팅, 정보보안, CISO, 네트워크 외 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44351991
Data Scientist(2년 이상),(주)이제이엔,경력 2~7년학력무관정규직,서울전체,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42123295
자동차 소프트웨어 검증/개발 및 인사 담당자 채용,겜마콘코리아(유),신입·경력초대졸↑정규직,경기용인시 기흥구,"Python, C++, QA/테스터, C#, 경영지원 외 수정일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44276477
Application Architect 영입,베스핀글로벌(주),경력10년↑초대졸↑정규직,서울서초구,"Python, Java, AWS, Linux, 앱개발 외 등록일 22/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44169306
