Title,Corp,Condition,Location,Tag,Link
백엔드 개발자(경력),(주)케이존,경력 3~5년학력무관정규직,경기전체,"Python, Java, AWS, 웹개발, 백엔드/서버개발 외 등록일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44278207
Quant Developer,(주)웨이브릿지,경력 3~8년학력무관정규직,서울전체,"Python, Java, AWS, 웹개발, 백엔드/서버개발 외 수정일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44438028
백엔드 리더 자바 개발자 모집,(주)와따,경력 8~22년학력무관정규직,경기전체,"Python, Java, AWS, 웹개발, Linux 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44426347
PL팀장급 채용,(주)티디아이,경력 10~20년학력무관정규직,서울전체,"Python, Java, AWS, 웹개발, 빅데이터 외 수정일 22/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44150430
[전문연구원] NPU Compiler Engineer,(주)모빌린트,신입·경력석사↑정규직,서울전체,"Python, C++, 빅데이터, Linux, 머신러닝 외 등록일 22/06/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43308590
블록체인 초급 테스터 엔지니어,(주)테스트웍스,신입·경력학력무관정규직,경기전체,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44378181
3차원 머신비전 알고리즘 개발자,(주)클레,경력 2~10년대졸↑정규직,서울전체,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44304375
[TDI Group] 데이터분석가 정규직 채용,(주)티디아이,경력 3~20년학력무관정규직,서울전체,"Python, 웹개발, 빅데이터, 머신러닝, 딥러닝 외 등록일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44305712
웹/플랫폼 개발자(Backend),(주)테스트웍스,경력 5~10년학력무관정규직,서울전체,"Python, 웹개발, 백엔드/서버개발, 프론트엔드, DBA 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44377765
Robot Vision 엔지니어,(주)테스트웍스,경력 5~10년학력무관정규직,서울전체,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44377701
데스크탑 앱 개발자,(주)클레,신입·경력대졸↑정규직,서울전체,"Python, C++, Linux, 머신러닝, SE(시스템엔지니어) 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44304341
그룹웨어 백엔드PHP 개발자 PL(팀장)&팀원 공개채용,(주)티디아이,경력 1~20년학력무관정규직,서울전체,"Python, Java, AWS, 웹개발, 빅데이터 외 수정일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44302222
AI 엔지니어,(주)테스트웍스,경력 5~10년학력무관정규직,서울전체,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44378053
[ 글로벌 AE 각분야 경력직- TOP 디지털 광고대행사],(주)피너클써치,경력2년↑대졸↑정규직,서울강남구,"해외시장개척, 해외영업, 해외영업관리, 해외영업지원, AE(광고기획자) 외 수정일 22/11/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44416399
"[원더코드코딩강사] 정규직, 파트 모집 (미취학, 초등 대상)",(주)더에듀케이션,경력무관대졸↑정규직·계약직,서울송파구,"IT강사, 컴퓨터교육, 영어, 코딩, IT학원 외 등록일 22/10/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44231604
[초우량 반도체 기업] SSD 평가 솔루션 개선/운영,(주)커리어라이즈,경력4년↑대졸↑정규직,서울강남구,"반도체, 반도체 등록일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44348997
[CryptoParadise] Technical Artist,크립토파라다이스(주),"경력4년↑학력무관정규직4,000 만원",경기성남시 분당구,"게임디자인, 3D디자인, 아트워크, 컨셉아트, Figma 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44325799
[초우량 반도체 기업] SSD 호환성/성능 평가 엔지니어,(주)커리어라이즈,경력1년↑대졸↑정규직,서울강남구,"반도체, 반도체 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44424868
[국내 유망 뷰티&헬스 기업] Business Data Analyst 채용,(주)피너클써치,경력5년↑대졸↑정규직,서울강남구,"데이터분석, KPI관리, 기획, 뷰티 등록일 22/11/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44367030
[초우량 반도체 기업] SSD Validation Development Engineer,(주)커리어라이즈,경력1년↑대졸↑정규직,서울강남구,"반도체설계, 반도체, 반도체, 반도체 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44424923
잼코딩 서초학원 코딩 강사 모집 (초/중등 블록코딩),잼코딩서초학원,경력무관초대졸↑파트·프리랜서,서울서초구,"IT강사, 컴퓨터교육, 코딩, IT학원 수정일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44440184
[초우량 반도체 기업] SSD Validation Senior Development,(주)커리어라이즈,경력4년↑대졸↑정규직,서울강남구,"반도체, 반도체 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44375638
"SOC 반도체 RTL 설계, Design Verification (주임-수석, 다수)",(주)피플렙,경력5년↑대졸↑정규직,서울송파구,"반도체설계, 반도체, ASIC, 반도체, Verilog 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44370399
웹 기획 경력 채용,(주)디엠씨미디어,경력 2~6년대졸↑정규직,서울강남구,"마케팅기획, 마케팅전략, 마케팅기획, 서비스기획, 앱기획 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44409069
"플레이웰교육연구소 레고, 로봇, 코딩 강사구인 [정규직/파트직]",(주)플레이웰코리아,경력무관초대졸↑정규직·파트,경기용인시 기흥구,"교육기획, 마케팅기획, IT강사, 교육컨텐츠기획, 교재개발 외 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44437995
"반도체 PDK 개발, TCAD simulation 각각채용 (대리-차장), 부천",(주)피플렙,경력3년↑대졸↑정규직,경기부천시,"설계엔지니어, 반도체, EDA, PDK, TCAD 외 등록일 22/11/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44416631
"전력반도체 IGBT, ESD, PDK 설계 각각 채용 (대리-차장), 부천",(주)피플렙,경력3년↑대졸↑정규직,경기부천시,"회로설계, 반도체, 반도체, IC설계 등록일 22/11/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44368942
(주)엠허브 경력직 채용,(주)엠허브,경력 3~15년대졸↑정규직,서울강남구,"광고영업, 매체영업, 디지털마케팅, 미디어플래너, 콘텐츠마케팅 외 수정일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44080538
브랜드커머스 브랜드마케터 채용,(주)올라운드컴바인,경력무관고졸↑정규직,서울강남구,"마케팅기획, 마케팅전략, 행사기획, SNS마케팅, 콘텐츠기획 외 등록일 22/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44025858
"[SAMG]미니특공대 시나리오,디자인,애니메틱,리깅,라이팅,FX",(주)에스에이엠지엔터테인먼트,경력무관학력무관정규직·프리랜서,서울강남구,"영상디자이너, 애니메이션, 영상디자인, 캐릭터디자인, 컨셉디자인 외 수정일 22/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44029677
"데이터기반 DTC, 진단마커 발굴(바이오기업)",써치스퀘어,경력3년↑석사↑정규직,서울종로구,"분자진단, 생명과학, 유전자, 데이터분석, 바이오 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44443154
"지형/해양측량,수주기획,빅데이터,AI, R&D연구 부문별 채용",㈜선영종합엔지니어링,경력무관고졸↑정규직,경기고양시 덕양구,"측량/계측, 건설관리, CAD, 토지·측량 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44373040
[KG제로인] 2022년 신입(인턴) 및 경력채용,㈜케이지제로인,경력무관학력무관정규직·인턴직,서울중구,"Python, Java, C++, Linux, ETL 외 수정일 22/10/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44248494
생물정보학 분석가(Bioinformatics) 채용,(주)메디클라우드,경력무관대졸↑정규직,경기수원시 영통구,"생명과학, 조사분석 등록일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44301899
[광고사업부] 퍼포먼스 마케터(AE) - 팀리드 채용,매드업,경력5년↑대졸↑정규직,서울서초구,"AE(광고기획자), 미디어플래너, 온라인마케팅, AE(광고기획자), 키워드광고 외 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44120599
[광고사업부] 퍼포먼스 마케터(AE) 채용,매드업,경력 1~5년대졸↑정규직,서울서초구,"AE(광고기획자), 미디어플래너, 온라인마케팅, 키워드광고, 광고기획 외 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44120584
[부동산R114/ HDC 계열사] 빅데이터연구소 데이터 구축 분석,부동산일일사(주),신입·경력대졸↑정규직,서울서초구,"Python, 빅데이터, 데이터마이닝, GIS, MSSQL 외 수정일 22/10/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44202508
소프트웨어 관련 프로젝트 인턴 (Intern) (6개월 파견직),티유브이슈드코리아(주),경력무관대졸↑인턴직,서울영등포구,"기술영업, 인증심사원, 위험성평가, 환경영향평가, 전기제어 외 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44425452
[광고사업부] 글로벌 퍼포먼스 마케터(AE) 채용,매드업,경력 1~10년대졸↑정규직,서울서초구,"AE(광고기획자), 미디어플래너, 온라인마케팅, 키워드광고, 광고기획 외 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44253771
[코리아교육그룹] 웹개발(JAVA/SPRING) IT분야 훈련교강사 모집,(주)코리아아이티아카데미부산,경력무관학력무관정규직·프리랜서,부산부산진구,"Python, Java, 웹개발, 빅데이터, Linux 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44120902
[취업축하금100] 직영점 정규코딩강사,(주)디랩,경력무관초대졸↑정규직,경기성남시 분당구,"학원강사, IT강사, 교구수업, 학원생관리, 코딩 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44179624
[광고사업부] 모션 디자이너 채용,매드업,경력1년↑학력무관정규직,서울서초구,"광고PD, 온라인마케팅, 광고디자인, 디지털디자인, 시각디자인 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44330988
[벤처기업](주)티카타카 개발 프로그래머(개발자)분을 모십니다,(주)티카타카,"경력1년↑학력무관정규직2,800 이상 (면접 후 협의)",부산해운대구,"Python, Java, 웹개발, jQuery, JSP 외 등록일 22/10/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44258513
"경력직 위주 자바, 빅데이터 AWS 클라우드 등 IT 전문강사 모집",지스펙(주),경력2년↑초대졸↑계약직,서울구로구,"IT강사, 컴퓨터교육, IT학원 수정일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44278414
열교환기 압력용기 설계 및 개발 경력  (4-10년 내외),에이피써치,경력4년↑초대졸↑정규직,서울강남구,"연구원, R&D, 기술연구, 신소재, 설계엔지니어 외 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44349582
"서버 / 리눅스 / AWS / Azure, 서버 및 네트워크 구축과 유지보수",성창 주식회사,"경력1년↑학력무관정규직3,000 (면접 후 협의)",충북청주시 흥덕구,"Python, AWS, Linux, 네트워크, 유지보수 외 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44349982
[스펙업애드] IT/디지털 신기술 온라인강의 강사 채용,(주)스펙업애드,경력대졸↑프리랜서,서울강남구,"IT강사, 광고대행사 수정일 22/10/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44310397
[정규] 학력무관 웹에이전시 웹디자이너 채용,(주)아몽소프트웨어,"경력1년↑학력무관정규직3,000 (면접 후 협의)",서울강남구,"웹디자인, 웹에이전시 수정일 22/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44141515
그린컴퓨터아카데미 프로그래밍 개발자 훈련교사 채용,(주)지아이티아카데미 부산,경력2년↑초대졸↑정규직·계약직,부산부산진구,"Python, Java, C++, 웹개발, 빅데이터 외 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44352165
인공지능/최적설계 알고리즘 개발자 모집(병역특례 또는 정규직),(주)피도텍,경력무관석사↑정규직·전문연구요원,서울송파구,"연구원, R&D, 전자파, 소프트웨어개발 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44070966
[안산]프론트엔드/서버 개발자 모집,(주)에스씨인터내셔널,"경력 2~2년학력무관정규직6,000 만원",경기안산시 단원구,"Python, Java, 프론트엔드, Flutter, GCP 외 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44420296
[UNOPND] KENTIN CREATIVE 각 분야별 영상 아티스트 모집,해시드스튜디오,경력2년↑학력무관정규직,서울강남구,"애니메이터, 라이팅, 렌더링, CG, VFX 외 수정일 22/09/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44084046
"[ SBS아카데미컴퓨터아트학원 대전] 원화,타블렛드로잉강사채용",(주)에스씨에이아카데미대전,경력무관학력무관정규직·프리랜서,대전서구,"Python, Java, C++, 퍼블리셔, C언어 외 수정일 22/11/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44203659
2022년 하반기 채용연계형 인턴 IT과정 운영자 채용,미림미디어랩(주),신입학력무관계약직,서울마포구,"교육운영, 이러닝, 인터넷교육 수정일 22/10/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44300964
[광고사업부] 카피라이터 채용,매드업,경력1년↑대졸↑정규직,서울서초구,"AE(광고기획자), CW(카피라이터), 온라인마케팅, 광고기획, 영어 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44381041
(그룹계열사 - 이커머스) Product Owner / 서비스기획 (경력 10,(주)HR컨설팅그룹,경력 10~20년대졸↑정규직,서울마포구,"서비스기획, 앱기획, 웹기획, PO(프로덕트오너), 기획 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44415012
소프트웨어 설계(C#응용프로그램 개발자) 신입/경력 모집,(주)라이프사이언스테크놀로지,"경력무관대졸정규직3,500 만원",서울강서구,"Python, Java, C++, C언어, C# 외 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44356867
그린컴퓨터아카데미 자바(JAVA) 직업훈련교사(강사) 채용,그린컴퓨터아카데미,경력무관초대졸↑정규직,울산남구,"Python, Java, 웹개발, 백엔드/서버개발, 프론트엔드 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44072585
[OOH 미디어 플래너] 대기업 광고대행사 OOH 미디어 플래너,브랜드미,경력 7~14년대졸↑정규직,서울강남구,"AE(광고기획자), 미디어플래너, 마케팅전략, 광고마케팅, 디지털마케팅 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44431898
JBMC)  마케팅 에이전시 퍼포먼스팀 운영/관리 AE 모집,(주)제이브릿지컴퍼니,경력무관대졸↑정규직,경기성남시 분당구,"마케팅기획, 마케팅전략, 광고마케팅, 글로벌마케팅, 바이럴마케팅 외 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44325721
코딩 강사 모집 공고(씨큐브코딩 남양주별내센터),씨큐브코딩 별내학원,"경력무관초대졸↑정규직·파트3,200 만원",경기남양주시,"코딩, 수학, IT학원, 보습학원 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44149341
[코리아IT아카데미대전]  IT강사 채용 (신입 / 경력 무관),(주)코리아아이티아카데미대전,"경력무관학력무관정규직·계약직45,000 원",대전서구,"Python, C++, 빅데이터, 백엔드/서버개발, 머신러닝 외 수정일 22/11/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44344251
충남 천안 인공지능모델 개발자 채용,(주)삼성디지탈솔루션,"경력무관대졸정규직4,000 만원",충남아산시,"Python, Java, C++, Linux, 딥러닝 외 수정일 22/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44147093
대기업 패션업체  CRM,온리원파트너스(주),경력5년↑대졸↑정규직,서울강남구,"의류판매, 잡화판매, 영업기획, 의류·의상, 패션 외 등록일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44398311
10월 성남시 온-오프 채용박람회(Optimization & AI  기술융합 신입 컨설턴트 모집),지식시스템(주),"경력무관대졸정규직3,000 (면접 후 협의)",경기성남시 분당구,"Python, Java, IT컨설팅, 솔루션, 클라우드 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44237074
[반려동물 O2O 앱서비스 ] 기획하는 마케터,(주)차이의발견,신입·경력초대졸↑정규직·계약직,경기안양시 동안구,"마케팅기획, 마케팅전략, 인플루언서마케팅, SNS마케팅, 기업홍보 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44395799
산업용 응용 프로그램 제작 가능하신분 채용합니다.,엠에스메카텍,"경력무관초대졸계약직2,400 이상 (면접 후 협의)",부산북구,"펌웨어, 기계 수정일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44251852
[카로] 개발직군 인턴/경력 사원 모집,(주)아바라,경력무관대졸↑정규직·인턴직,서울광진구,"Python, AWS, 백엔드/서버개발, 앱개발, 프론트엔드 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44230139
[취업축하금100] 디랩송도캠퍼스 코딩 정규강사 채용(신입/경력),(주)디랩,경력무관대졸↑정규직,인천연수구,"학원강사, IT강사, 컴퓨터교육, 학원생관리, 코딩 외 등록일 22/10/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44311905
코딩 강사 (계약직/ 파트타임) 모집,(주)유씨에이수퍼컴퓨팅아카데미,경력무관학력무관정규직·파트,울산남구,"학원강사, IT강사, 코딩, 소프트웨어개발 수정일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44396750
인공지능 모델 및 인공지능 백엔드 API서버 개발,(주)다중지능연구소,"경력1년↑대졸계약직2,400 이상 (면접 후 협의)",서울동작구,"Python, 정보통신, Flask, 교재제작·출판 수정일 22/10/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44240433
펌웨어(임베디드) SW 개발자(경력자) 초빙,쿠노소프트,"경력1년↑초대졸정규직3,000 (면접 후 협의)",서울성북구,"Java, C++, 펌웨어, 임베디드, SI·시스템통합 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44356619
[잠실 IT기업] B2G 프로젝트 수행 보조 및 작업자 관리 채용,(주)테스트웍스,신입·경력학력무관계약직,서울송파구,"PL(프로젝트리더), PM(프로젝트매니저), 소프트웨어개발 등록일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44348793
"웹 프로그래밍, 웹 디자인, 웹 개발 훈련강사 모집",(주)지아이티아카데미 대구,경력무관학력무관정규직·무기계약직,대구중구,"Python, 웹개발, 빅데이터, 백엔드/서버개발, 머신러닝 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44291070
전자산업 소재 대기업 인사기획(조직진단)  전문가 채용,인파트너스,"경력 7~15년대졸↑정규직8,000 만원",서울서초구,"인사기획, 석유화학, 화학, 화공 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44442360
[IT기업] C++ 개발자 정규직 채용,에프원소프트(주),"경력2년↑대졸정규직4,000 만원",경기화성시,"Python, 정보통신, 신경망, 소프트웨어개발 수정일 22/10/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44260430
[KG제로인] 마켓포인트 개발 / 펀드데이터 관리 인재 채용,㈜케이지제로인,신입·경력대졸↑정규직,서울중구,"금융컨설팅, 리서치, 투자분석, 펀드, 금융기관 수정일 22/11/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44227411
이엔유주식회사 소프트웨어 개발자 신입 인재 모집,이엔유주식회사,"신입초대졸정규직2,800 이상 (면접 후 협의)",대전유성구,"Python, Java, C++, 웹개발, 솔루션 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44381337
[타이드스퀘어] CRM마케터 채용,㈜타이드스퀘어,경력1년↑초대졸↑정규직,서울중구,"여행사, 항공사, 마케팅기획, 마케팅전략, 디지털마케팅 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44378066
[클라우드키친] IT Specialist 채용,테크놀로지인프라스트럭처코리아(유),경력 2~10년학력무관정규직,서울강남구,"Python, 기술지원, 트러블슈팅, VoIP, Windows 외 등록일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44302329
서버 개발 및 관리자(Python 사용가능자),(주)다중지능연구소,"경력1년↑대졸계약직2,400 이상 (면접 후 협의)",서울동작구,"Python, 네트워크, 교재제작·출판 수정일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44270093
(컴퓨터)프로그래밍 강사 및 국비훈련 교사 채용,(주)코리아아이티아카데미인천,경력무관학력무관정규직·계약직,인천부평구,"IT강사, IT학원 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44111185
백엔드(Back-End) 개발자 구인,올카커뮤니케이션(주),경력3년↑학력무관정규직,서울용산구,"Python, Java, 웹개발, 백엔드/서버개발, 앱개발 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44402004
"Wonder Code Korea 공고 [학원 교육행정, 코딩강사, 영어R&D]",(주)더에듀케이션,경력무관대졸↑정규직·파트,서울송파구,"교육행정, R&D, 파트강사, 학원강사, 어학원 외 수정일 22/11/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44121979
[안산] [신차드림 ]프론트엔드/서버 개발자 모집,(주)에스씨인터내셔널,"경력 2~2년학력무관정규직6,000 만원",경기안산시 단원구,"Python, Java, 프론트엔드, Flutter, GCP 외 등록일 22/10/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44247165
사내 솔루션 운영 및 기술지원 채용 공고,주식회사비바엔에스,"신입학력무관정규직2,600 이상 (면접 후 협의)",경기성남시 중원구,"Python, 기술지원, 유지보수, 솔루션, 스크립트 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44287311
"누리기술에서 C++, Python 소프트웨어 개발자를 모집합니다.",(주)누리기술,"경력5년↑대졸정규직3,000 (면접 후 협의)",대구달서구,"Python, Java, C언어, 알고리즘, 펌웨어 외 수정일 22/10/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44237335
"하나손해보험 경력직(자동차보험/일반보험 결산, 보험계리) 채용",하나손해보험(주),경력3년↑학력무관정규직,서울종로구,"IFRS, CFA, 화재보험, 자동차보험, 보험사 수정일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44299399
[광고사업부] 디지털 광고 디자이너 채용,매드업,경력1년↑학력무관정규직,서울서초구,"AE(광고기획자), 온라인마케팅, 광고디자인, 디지털디자인, 배너디자인 외 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44222862
"기술연구소 정규직 연구인력(Java, 기타)및 개발자를 모집합니다.(신입,경력,병특(병특은_석사이상))",(주)파인씨앤아이,"경력무관초대졸정규직3,000 (면접 후 협의)",서울송파구,"Python, Java, 웹개발, 빅데이터, 소프트웨어개발 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44408527
10월 성남시 온-오프 채용박람회 (디지털 업무 자동화 개발자 채용),지식시스템(주),"경력무관대졸정규직3,000 (면접 후 협의)",경기성남시 분당구,"Python, Java, 웹개발, 솔루션, RPA 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44237073
"플라스크(Flask) 프레임워크 사용경력자, 파이썬, 빅데이터 분석가 채용",(주)다중지능연구소,"경력1년↑대졸계약직3,000 (면접 후 협의)",서울동작구,"웹개발, 빅데이터, Flask, 교재제작·출판 수정일 22/10/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44295527
[광고사업부] 글로벌 이커머스 플랫폼 운영 매니저 채용,매드업,경력1년↑대졸↑정규직,서울서초구,"해외시장개척, AE(광고기획자), 미디어플래너, 온라인마케팅, 광고기획 외 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44274586
[한컴위드 포렌식사업부] 획득기술 개발자 신입/경력 정규직채용,(주)한컴위드,경력무관학력무관정규직,경기성남시 분당구,"Python, Java, C++, 보안컨설팅, 정보보안 외 등록일 22/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44038933
[주4.5일근무] 데이터 엔지니어 인재채용,(주)인라이플,경력학력무관정규직,서울구로구,"Python, Java, 빅데이터, 백엔드/서버개발, 데이터분석가 외 등록일 22/11/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44386325
Delivery Platform Cloud 채용,메가존소프트(주),경력학력무관정규직,서울강남구,"Python, AWS, 기술지원, 솔루션, 클라우드 외 수정일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44035086
